movie_id,title,tags
102651,Maleficent,untold stori disney icon villain 1959 classic sleep beauti beauti pureheart young woman malefic idyl life grow peaceabl forest kingdom one day invad armi threaten harmoni land malefic rise land fiercest protector ultim suffer ruthless betray act begin turn heart stone bent reveng malefic face epic battl invad king successor result place curs upon newborn infant aurora child grow malefic realiz aurora hold key peac kingdom malefic true happi well angelinajolie ellefanning sharltocopley fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d angelinajolie ellefanning sharltocopley robertstromberg
119450,Dawn of the Planet of the Apes,group scientist san francisco struggl stay aliv aftermath plagu wipe human caesar tri maintain domin commun intellig ape andyserkis jasonclarke garyoldman leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d andyserkis jasonclarke garyoldman mattreeves
79698,The Lovers,lover epic romanc time travel adventur film helm roland joff stori ajey jhankar film sweep tale imposs love set backdrop first anglomaratha war across two time period contin centr around four charact british offic 18th centuri coloni india indian woman fall deepli love american presentday marin biologist wife joshhartnett simonekessell tamsinegerton  joshhartnett simonekessell tamsinegerton rolandjoffé
64686,47 Ronin,base origin 1941 movi japan ancient japan endur tale epic 3d fantasyadventur 47 ronin born keanu reev lead cast kai outcast join oishi hiroyuki sanada leader 47 outcast samurai togeth seek vengeanc upon treacher overlord kill master banish kind restor honor homeland warrior embark upon quest challeng seri trial would destroy ordinari warrior keanureeves hiroyukisanada koushibasaki japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d keanureeves hiroyukisanada koushibasaki carlrinsch
100402,Captain America: The Winter Soldier,cataclysm event new york aveng steve roger aka captain america live quietli washington dc tri adjust modern world shield colleagu come attack steve becom embroil web intrigu threaten put world risk join forc black widow captain america struggl expos everwiden conspiraci fight profession assassin sent silenc everi turn full scope villain plot reveal captain america black widow enlist help new alli falcon howev soon find unexpect formid enemyth winter soldier chrisevans samuell.jackson scarlettjohansson washingtond.c. future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller chrisevans samuell.jackson scarlettjohansson anthonyrusso joerusso
10192,Shrek Forever After,bore domest shrek pact dealmak rumpelstiltskin get back feel like real ogr he dupe sent twist version far far awaywher rumpelstiltskin king ogr hunt fiona never meth set restor world reclaim true love mikemyers eddiemurphy camerondiaz ogre 3d mikemyers eddiemurphy camerondiaz mikemitchell
158852,Tomorrowland,bound share destini bright optimist teen burst scientif curios former boygeniu inventor jade disillusion embark dangerfil mission unearth secret enigmat place somewher time space exist collect memori tomorrowland brittrobertson georgeclooney raffeycassidy inventor apocalypse destiny imax dreamer futuristiccar futuristiccity brittrobertson georgeclooney raffeycassidy bradbird
177572,Big Hero 6,special bond develop plussiz inflat robot baymax prodigi hiro hamada team group friend form band hightech hero scottadsit ryanpotter danielhenney brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother scottadsit ryanpotter danielhenney chriswilliams donhall
82690,Wreck-It Ralph,wreckit ralph 9foottal 643pound villain arcad video game name fixit felix jr game titular hero fix build ralph destroy want prove good guy villain ralph escap game land hero duti firstperson shooter help game hero battl alien invad later enter sugar rush kart race game set track made candi cooki sweet ralph meet vanellop von schweetz learn game face dire threat could affect entir arcad one ralph may inadvert start johnc.reilly sarahsilverman jackmcbrayer supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer q*bert interruptedwedding socialreject johnc.reilly sarahsilverman jackmcbrayer richmoore
5255,The Polar Express,doubt young boy take extraordinari train ride north pole embark journey selfdiscoveri show wonder life never fade believ tomhanks michaeljeter nonagaye santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas tomhanks michaeljeter nonagaye robertzemeckis
47933,Independence Day: Resurgence,alway knew come back use recov alien technolog nation earth collabor immens defens program protect planet noth prepar us alien advanc unpreced forc ingenu brave men women bring world back brink extinct liamhemsworth jeffgoldblum billpullman alternatehistory alieninvasion liamhemsworth jeffgoldblum billpullman rolandemmerich
10191,How to Train Your Dragon,son vike leader cusp manhood shi hiccup horrend haddock iii face rite passag must kill dragon prove warrior mettl down fear dragon realiz longer want destroy instead befriend beast name toothless much chagrin warrior father jaybaruchel gerardbutler craigferguson flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior jaybaruchel gerardbutler craigferguson chrissanders deandeblois
296,Terminator 3: Rise of the Machines,10 year sinc john connor save earth judgment day he live radar steer clear use anyth skynet trace encount tx robot assassin order finish t1000 start good thing connor former nemesi termin back aid nowadult connor like promis arnoldschwarzenegger nickstahl clairedanes savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglasses leatherjacket nanotechnology rocketlauncher firemen veterinarian fireengine dystopia psychiatrist arnoldschwarzenegger nickstahl clairedanes jonathanmostow
118340,Guardians of the Galaxy,light year earth 26 year abduct peter quill find prime target manhunt discov orb want ronan accus chrispratt zoesaldana davebautista marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse chrispratt zoesaldana davebautista jamesgunn
157336,Interstellar,interstellar chronicl adventur group explor make use newli discov wormhol surpass limit human space travel conquer vast distanc involv interstellar voyag matthewmcconaughey jessicachastain annehathaway savingtheworld artificialintelligence fathersonrelationship singleparent nasa expedition wormhole spacetravel famine blackhole dystopia raceagainsttime quantummechanics spaceship space rescue familyrelationships farmhouse robot astronaut scientist fatherdaughterrelationship singlefather farmer spacestation imax astrophysics zerogravity courage timeparadox relativity matthewmcconaughey jessicachastain annehathaway christophernolan
27205,Inception,cobb skill thief commit corpor espionag infiltr subconsci target offer chanc regain old life payment task consid imposs incept implant anoth person idea target subconsci leonardodicaprio josephgordon-levitt ellenpage lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero leonardodicaprio josephgordon-levitt ellenpage christophernolan
315011,Shin Godzilla,mind behind evangelion come hit larger life massiv gill monster emerg deep tear citi govern scrambl save citizen ragtag team volunt cut web red tape uncov monster weak mysteri tie foreign superpow time side greatest catastroph ever befal world evolv right eye hirokihasegawa yutakatakenouchi satomiishihara monster godzilla giantmonster destruction kaiju toyko hirokihasegawa yutakatakenouchi satomiishihara hideakianno shinjihiguchi
49051,The Hobbit: An Unexpected Journey,bilbo baggin hobbit enjoy quiet life swept epic quest gandalf grey thirteen dwarv seek reclaim mountain home smaug dragon ianmckellen martinfreeman richardarmitage riddle elves dwarves orcs middle-earth(tolkien) hobbit mountains wizard journey ring goblin courage giant tunnel undergroundlake buriedtreasure climbingatree invisibility ancient gnomes ianmckellen martinfreeman richardarmitage peterjackson
9799,The Fast and the Furious,domen toretto lo angel street racer suspect mastermind seri bigrig hijack undercov cop brian oconn infiltr toretto iconoclast crew fall toretto sister must choos side gang lapd paulwalker vindiesel michellerodriguez streetgang carrace undercover auto-tuning losangeles car automobileracing aftercreditsstinger duringcreditsstinger paulwalker vindiesel michellerodriguez robcohen
4922,The Curious Case of Benjamin Button,tell stori benjamin button man start age backward bizarr consequ cateblanchett bradpitt tildaswinton diary navy funeral tea travel hospital cateblanchett bradpitt tildaswinton davidfincher
49538,X-Men: First Class,charl xavier erik lensherr took name professor x magneto two young men discov power first time archenemi closest friend work togeth mutant familiar new stop greatest threat world ever known jamesmcavoy michaelfassbender jenniferlawrence cia mutant mine marvelcomic superhero basedoncomicbook superhuman historicalfiction nuclearwar cubanmissilecrisis worldwariii 1960s jamesmcavoy michaelfassbender jenniferlawrence matthewvaughn
